,speed(RPM),max_torque
1251,10244,114.2841997
1252,10252,114.0043306
1253,10260,114.0043306
1254,10267,114.0043306
1255,10275,113.724451
1256,10283,113.724451
1257,10291,113.724451
1258,10298,113.444561
1259,10306,113.444561
1260,10314,113.444561
1261,10322,113.1646607
1262,10330,113.1646607
1263,10337,113.1646607
1264,10345,113.1646607
1265,10353,112.8847502
1266,10361,112.8847502
1267,10368,112.8847502
1268,10376,112.8847502
1269,10384,112.6048297
1270,10392,112.6048297
1271,10400,112.6048297
1272,10407,112.3248993
1273,10415,112.3248993
1274,10423,112.3248993
1275,10431,112.3248993
1276,10438,112.044959
1277,10446,111.765009
1278,10454,111.765009
1279,10462,111.765009
1280,10470,111.4850493
1281,10477,111.4850493
1282,10485,111.2050802
1283,10493,111.2050802
1284,10501,111.2050802
1285,10509,110.9251016
1286,10516,110.9251016
1287,10524,110.6451138
1288,10532,110.6451138
1289,10540,110.6451138
1290,10547,110.3651169
1291,10555,110.3651169
1292,10563,110.3651169
1293,10571,110.0851109
1294,10579,110.0851109
1295,10586,110.0851109
1296,10594,109.805096
1297,10602,109.805096
1298,10610,109.805096
1299,10617,109.805096
1300,10625,109.5250723
1301,10633,109.5250723
1302,10641,109.5250723
1303,10649,109.2450399
1304,10656,109.2450399
1305,10664,108.964999
1306,10672,108.964999
1307,10680,108.964999
1308,10688,108.6849497
1309,10695,108.6849497
1310,10703,108.6849497
1311,10711,108.6849497
1312,10719,108.4048921
1313,10726,108.4048921
1314,10734,108.4048921
1315,10742,108.1248263
1316,10750,108.1248263
1317,10758,107.8447525
1318,10765,107.8447525
1319,10773,107.8447525
1320,10781,107.8447525
1321,10789,107.5646708
1322,10797,107.5646708
1323,10804,107.5646708
1324,10812,107.5646708
1325,10820,107.2845813
1326,10828,107.2845813
1327,10835,107.2845813
1328,10843,107.2845813
1329,10851,107.0044843
1330,10859,107.0044843
1331,10867,107.0044843
1332,10874,106.7243797
1333,10882,106.7243797
1334,10890,106.7243797
1335,10898,106.4442678
1336,10905,106.4442678
1337,10913,106.4442678
1338,10921,106.4442678
1339,10929,106.1641486
1340,10937,106.1641486
1341,10944,106.1641486
1342,10952,105.8840224
1343,10960,105.8840224
1344,10968,105.8840224
1345,10976,105.8840224
1346,10983,105.6038893
1347,10991,105.6038893
1348,10999,105.6038893
1349,11007,105.6038893
1350,11014,105.3237493
1351,11022,105.3237493
1352,11030,105.3237493
1353,11038,105.0436027
1354,11046,105.0436027
1355,11053,105.0436027
1356,11061,104.7634496
1357,11069,104.7634496
1358,11077,104.7634496
1359,11085,104.4832902
1360,11092,104.4832902
1361,11100,104.2031245
1362,11108,104.2031245
1363,11116,104.2031245
1364,11123,103.9229528
1365,11131,103.9229528
1366,11139,103.9229528
1367,11147,103.9229528
1368,11155,103.6427752
1369,11162,103.6427752
1370,11170,103.6427752
1371,11178,103.6427752
1372,11186,103.3625918
1373,11194,103.3625918
1374,11201,103.3625918
1375,11209,103.3625918
1376,11217,103.0824029
1377,11225,103.0824029
1378,11232,103.0824029
1379,11240,103.0824029
1380,11248,102.8022085
1381,11256,102.8022085
1382,11264,102.8022085
1383,11271,102.8022085
1384,11279,102.5220088
1385,11287,102.5220088
1386,11295,102.5220088
1387,11303,102.5220088
1388,11310,102.5220088
1389,11318,102.2418039
1390,11326,102.2418039
1391,11334,102.2418039
1392,11341,102.2418039
1393,11349,101.9615941
1394,11357,101.9615941
1395,11365,101.9615941
1396,11373,101.9615941
1397,11380,101.9615941
1398,11388,101.6813795
1399,11396,101.6813795
1400,11404,101.6813795
1401,11412,101.4011603
1402,11419,101.4011603
1403,11427,101.4011603
1404,11435,101.4011603
1405,11443,101.6813795
1406,11450,101.6813795
1407,11458,101.6813795
1408,11466,101.4011603
