,speed(RPM),max_torque
366,3373,246.8634826
367,3381,246.8634826
368,3389,246.8634826
369,3397,246.8634826
370,3404,246.8634826
371,3412,246.8634826
372,3420,246.8634826
373,3428,246.8634826
374,3435,246.8634826
375,3443,246.8634826
376,3451,246.8634826
377,3459,246.8634826
378,3467,246.8634826
379,3474,246.8634826
380,3482,246.8634826
381,3490,246.8634826
382,3498,246.8634826
383,3505,246.8634826
384,3513,246.8634826
385,3521,246.8634826
386,3529,246.8634826
387,3537,246.8634826
388,3544,246.8634826
389,3552,246.8634826
390,3560,246.8634826
391,3568,246.8634826
392,3575,246.8634826
393,3583,246.8634826
394,3591,246.8634826
395,3599,246.8634826
396,3607,246.8634826
397,3614,246.8634826
398,3622,246.8634826
399,3630,246.8634826
400,3638,246.8634826
401,3645,246.8634826
402,3653,246.8634826
403,3661,246.8634826
404,3669,246.8634826
405,3677,246.8634826
406,3684,246.8634826
407,3692,246.8634826
408,3700,246.8634826
409,3708,246.8634826
410,3715,246.8634826
411,3723,246.8634826
412,3731,246.8634826
413,3739,246.8634826
414,3747,246.8634826
415,3754,246.8634826
416,3762,246.8634826
417,3770,246.8634826
418,3778,246.8634826
419,3785,246.8634826
420,3793,246.8634826
421,3801,246.8634826
422,3809,246.8634826
423,3816,246.8634826
424,3824,246.8634826
425,3832,246.8634826
426,3840,246.8634826
427,3848,246.8634826
428,3855,246.8634826
429,3863,246.8634826
430,3871,246.8634826
431,3879,246.8634826
432,3886,246.8634826
433,3894,246.8634826
434,3902,246.8634826
435,3910,246.8634826
436,3918,246.8634826
437,3925,246.8634826
438,3933,246.8634826
439,3941,246.8634826
440,3949,246.8634826
441,3956,246.8634826
442,3964,246.8634826
443,3972,246.8634826
444,3980,246.8634826
445,3988,246.8634826
446,3995,246.8634826
447,4003,246.8634826
448,4011,246.8634826
449,4019,246.8634826
450,4026,246.8634826
451,4034,246.8634826
452,4042,246.2941395
453,4050,246.0095726
454,4057,246.0095726
455,4065,246.0095726
456,4073,245.7250749
457,4081,245.7250749
458,4089,245.440646
459,4096,245.440646
460,4104,245.1562855
461,4112,244.8719929
462,4120,244.8719929
463,4127,244.5877678
464,4135,244.5877678
465,4143,244.5877678
466,4151,244.3036099
467,4158,244.3036099
468,4166,244.3036099
469,4174,244.0195186
470,4182,243.7354937
471,4190,243.7354937
472,4197,243.4515346
473,4205,243.4515346
474,4213,243.1676409
475,4221,243.1676409
476,4228,242.8838123
477,4236,242.8838123
478,4244,242.6000484
479,4252,242.3163487
480,4260,242.3163487
481,4267,242.3163487
482,4275,242.0327128
483,4283,242.0327128
484,4291,242.0327128
485,4298,241.7491403
486,4306,241.4656308
487,4314,241.4656308
488,4322,241.4656308
489,4329,241.1821839
490,4337,241.1821839
491,4345,240.8987992
492,4353,240.8987992
493,4361,240.6154764
494,4368,240.6154764
495,4376,240.3322149
496,4384,240.3322149
497,4392,240.3322149
498,4399,239.7658746
